COMBUSTIBLE,ESTADO,MODELO,FECHA_REGISTRO,CLASIFICACION,CLASE,SERVICIO,MARCA,LINEA,CARROCERIA,CILINDRAJE,ORGANISMO_TRANSITO,MUNICIPIO,DEPARTAMENTO,POTENCIA,EJES
GASO ELEC,ACTIVO,2019,2019-04-15,AUTOMOVIL,AUTOMOVIL,Particular,MINI,COOPER S E ALL4,HATCH BACK,1499.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,136.0,2.0
GASO ELEC,ACTIVO,2023,2022-08-08,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,126.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-25,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,COROLLA CROSS,WAGON,1798.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,126.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-12,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2021,2021-03-23,AUTOMOVIL,CAMPERO,Particular,TOYOTA,RAV 4,WAGON,2487.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,176.0,2.0
GASO ELEC,ACTIVO,2022,2022-01-24,AUTOMOVIL,CAMIONETA,Particular,MERCEDES BENZ,GLC 300 E 4MATIC,WAGON,1991.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,208.0,2.0
GASO ELEC,ACTIVO,2023,2022-09-16,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2020,2020-01-29,AUTOMOVIL,CAMIONETA,Público,KIA,NIRO,WAGON,1580.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,139.0,2.0
GASO ELEC,ACTIVO,2022,2021-11-26,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,126.0,2.0
DIES ELEC,ACTIVO,2020,2019-11-30,AUTOMOVIL,CAMIONETA,Particular,KIA,SPORTAGE HÍBRIDA,WAGON,1598.0,STRIA MCPAL TTO CALI,CALI,Valle del Cauca,134.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-02,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,COROLLA CROSS,WAGON,1798.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,126.0,2.0
GASO ELEC,ACTIVO,2023,2022-09-30,AUTOMOVIL,CAMIONETA,Particular,MAZDA,CX-30,WAGON,1998.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,153.0,2.0
GASO ELEC,ACTIVO,2021,2021-05-28,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE SE HEV,WAGON,2488.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,200.0,2.0
GASO ELEC,ACTIVO,2023,2022-09-28,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,126.0,2.0
GASO ELEC,ACTIVO,2022,2022-04-22,AUTOMOVIL,CAMIONETA,Particular,BYD,SONG PLUS DMI,WAGON,1498.0,STRIA DE TTOyTTE MCPAL ARMENIA,ARMENIA,Quindio,214.0,2.0
GASO ELEC,ACTIVO,2021,2020-07-07,AUTOMOVIL,CAMIONETA,Particular,KIA,NIRO,WAGON,1580.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,139.0,2.0
GASO ELEC,ACTIVO,2022,2022-01-25,AUTOMOVIL,AUTOMOVIL,Particular,MERCEDES BENZ,E 350,SEDAN,1991.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,299.0,2.0
GASO ELEC,ACTIVO,2023,2022-07-27,AUTOMOVIL,CAMIONETA,Particular,MAZDA,CX-30,WAGON,1998.0,STRIA TTO y GOB MCPAL SANTA ROSA CABAL,SANTA ROSA DE CABAL,Risaralda,153.0,2.0
GASO ELEC,ACTIVO,2022,2021-04-23,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA MCPAL TTO CALI,CALI,Valle del Cauca,88.0,2.0
GASO ELEC,ACTIVO,2022,2022-03-23,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTEyMOV CUND/LA CALERA,LA CALERA,Cundinamarca,88.0,2.0
GASO ELEC,ACTIVO,2023,2022-11-18,AUTOMOVIL,AUTOMOVIL,Particular,MAZDA,3,SEDAN,1998.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,153.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-29,AUTOMOVIL,CAMIONETA,Particular,KIA,STONIC,WAGON,998.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,118.0,2.0
GASO ELEC,ACTIVO,2021,2020-12-15,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,126.0,2.0
GASO ELEC,ACTIVO,2020,2021-01-20,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE SE HEV,WAGON,2488.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,163.0,2.0
GASO ELEC,ACTIVO,2020,2020-09-01,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,126.0,2.0
GASO ELEC,ACTIVO,2020,2020-07-31,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE TITANIUM HEV,WAGON,2488.0,DPTO ADTVO TTEyTTO VILLA DEL ROSARIO,VILLA DEL ROSARIO,Norte de Santander,163.0,2.0
GASO ELEC,ACTIVO,2021,2021-09-27,AUTOMOVIL,CAMPERO,Particular,SUBARU,XV 2.0I-S ES CVT,WAGON,1995.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,164.0,2.0
GASO ELEC,ACTIVO,2022,2022-05-06,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,YARIS CROSS,WAGON,1490.0,INSTITUTO DE MOVILIDAD DE PEREIRA,PEREIRA,Risaralda,114.0,2.0
GASO ELEC,ACTIVO,2020,2019-11-19,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,SECRETARÍA DE MOVILIDAD DE MANIZALES,MANIZALES,Caldas,126.0,2.0
GASO ELEC,ACTIVO,2021,2021-02-16,AUTOMOVIL,CAMPERO,Particular,TOYOTA,RAV 4,WAGON,2487.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,176.0,2.0
GASO ELEC,ACTIVO,2022,2022-05-28,AUTOMOVIL,CAMIONETA,Particular,BYD,SONG PLUS DMI,WAGON,1498.0,STRIA DE TTOyTTE MCPAL DE SAN SEBASTIAN DE MARIQUITA TOLIMA,MARIQUITA,Tolima,214.0,2.0
GASO ELEC,ACTIVO,2022,2022-08-30,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE SE HEV,WAGON,2488.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,200.0,2.0
GASO ELEC,ACTIVO,2023,2022-09-30,AUTOMOVIL,CAMIONETA,Particular,HYUNDAI,KONA HIBRIDA,WAGON,1580.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,103.0,2.0
GASO ELEC,ACTIVO,2021,2021-10-19,AUTOMOVIL,CAMPERO,Particular,TOYOTA,RAV 4,WAGON,2487.0,INSTITUTO DE MOVILIDAD DE PEREIRA,PEREIRA,Risaralda,176.0,2.0
GASO ELEC,ACTIVO,2023,2022-02-28,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,COROLLA CROSS,WAGON,1798.0,DPTO ADTVO TTEyTTO VILLA DEL ROSARIO,VILLA DEL ROSARIO,Norte de Santander,126.0,2.0
GASO ELEC,ACTIVO,2023,2022-11-01,AUTOMOVIL,CAMIONETA,Particular,MAZDA,CX-30,WAGON,1998.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,153.0,2.0
GASO ELEC,ACTIVO,2019,2019-03-28,AUTOMOVIL,CAMIONETA,Particular,KIA,NIRO,WAGON,1580.0,DIR TTOyTTE BUCARAMANGA,BUCARAMANGA,Santander,139.0,2.0
GASO ELEC,ACTIVO,2022,2021-11-20,AUTOMOVIL,CAMIONETA,Particular,KIA,STONIC,WAGON,998.0,SECRETARIA DE  MOVILIDAD MUNICIPAL DE CHIA,CHIA,Cundinamarca,118.0,2.0
GASO ELEC,ACTIVO,2021,2020-11-09,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,126.0,2.0
GASO ELEC,ACTIVO,2022,2022-03-28,AUTOMOVIL,AUTOMOVIL,Particular,BYD,QIN PLUS DMI,SEDAN,1498.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,214.0,2.0
GASO ELEC,ACTIVO,2022,2022-07-30,AUTOMOVIL,CAMIONETA,Particular,MERCEDES BENZ,GLC 300 E 4MATIC,WAGON,1991.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,208.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-29,AUTOMOVIL,CAMIONETA,Particular,MERCEDES BENZ,GLC 300 E 4MATIC COUPÉ,WAGON,1991.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,208.0,2.0
GASO ELEC,ACTIVO,2019,2018-12-12,AUTOMOVIL,CAMIONETA,Particular,AUDI,Q8,WAGON,2995.0,SECRETARIA DE  MOVILIDAD MUNICIPAL DE CHIA,CHIA,Cundinamarca,340.0,2.0
GASO ELEC,ACTIVO,2020,2020-02-20,AUTOMOVIL,CAMIONETA,Particular,KIA,NIRO,WAGON,1580.0,INST DPTAL DE TTO QUINDIO/CIRCASIA,CIRCASIA,Quindio,139.0,2.0
GASO ELEC,ACTIVO,2021,2020-12-05,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,126.0,2.0
GASO ELEC,ACTIVO,2022,2021-09-13,AUTOMOVIL,CAMIONETA,Particular,KIA,STONIC,WAGON,998.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,118.0,2.0
GASO ELEC,ACTIVO,2021,2020-12-29,AUTOMOVIL,CAMIONETA,Particular,MERCEDES BENZ,GLC 300 E 4MATIC,WAGON,1991.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,208.0,2.0
GASO ELEC,ACTIVO,2022,2022-02-07,AUTOMOVIL,CAMPERO,Particular,TOYOTA,RAV 4,WAGON,2487.0,DPTO ADTVO TTOyTTE MCPAL CUCUTA,CUCUTA,Norte de Santander,176.0,2.0
GASO ELEC,ACTIVO,2023,2022-10-25,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2022-03-25,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-12-02,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,126.0,2.0
GASO ELEC,ACTIVO,2022,2022-11-30,AUTOMOVIL,CAMIONETA,Particular,FORD,F-150 FHEV AT PLATINUM SUPER CREW,DOBLE CABINA CON PLATON,3497.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,430.0,2.0
GASO ELEC,ACTIVO,2021,2021-06-24,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE TITANIUM HEV,WAGON,2488.0,STRIA MCPAL TTO CALI,CALI,Valle del Cauca,200.0,2.0
GASO ELEC,ACTIVO,2022,2021-10-21,AUTOMOVIL,CAMIONETA,Particular,MERCEDES BENZ,GLE 450 4MATIC,WAGON,2999.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,362.0,2.0
GASO ELEC,ACTIVO,2023,2022-04-28,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,COROLLA CROSS,WAGON,1798.0,DPTO ADTVO TTEyTTO VILLA DEL ROSARIO,VILLA DEL ROSARIO,Norte de Santander,126.0,2.0
GASO ELEC,ACTIVO,2023,2022-05-10,AUTOMOVIL,AUTOMOVIL,Particular,MAZDA,3,SEDAN,1998.0,STRIA DTAL TTO BARRANQUILLA,BARRANQUILLA,Atlantico,153.0,2.0
GASO ELEC,ACTIVO,2020,2021-01-29,AUTOMOVIL,AUTOMOVIL,Particular,FORD,FUSION  SEL  HEV,SEDAN,1999.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,188.0,2.0
GASO ELEC,ACTIVO,2022,2022-01-25,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-09-06,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,COROLLA CROSS,WAGON,1798.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,126.0,2.0
GASO ELEC,ACTIVO,2022,2022-10-12,AUTOMOVIL,CAMPERO,Particular,SUBARU,XV 2.0I-S ES CVT,WAGON,1995.0,INSTITUTO DE MOVILIDAD DE PEREIRA,PEREIRA,Risaralda,164.0,2.0
GASO ELEC,ACTIVO,2021,2021-08-05,AUTOMOVIL,CAMPERO,Particular,SUBARU,XV 2.0I-S ES CVT,WAGON,1995.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,164.0,2.0
GASO ELEC,ACTIVO,2022,2022-05-27,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,YARIS CROSS,WAGON,1490.0,STRIA INFR TTOyTTE MCPAL NEIVA,NEIVA,Huila,114.0,2.0
GASO ELEC,ACTIVO,2023,2022-09-26,AUTOMOVIL,CAMIONETA,Particular,VOLVO,XC60,WAGON,1969.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,462.0,2.0
GASO ELEC,ACTIVO,2021,2021-08-11,AUTOMOVIL,CAMPERO,Particular,SUBARU,XV 2.0I-S ES CVT,WAGON,1995.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,164.0,2.0
GASO ELEC,ACTIVO,2021,2020-10-29,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,126.0,2.0
GASO ELEC,ACTIVO,2023,2022-07-02,AUTOMOVIL,CAMIONETA,Particular,MAZDA,CX-30,WAGON,1998.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,153.0,2.0
GASO ELEC,ACTIVO,2022,2022-05-09,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2021,2021-09-07,AUTOMOVIL,CAMPERO,Particular,SUBARU,XV 2.0I-S ES CVT,WAGON,1995.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,164.0,2.0
GASO ELEC,ACTIVO,2022,2022-01-26,AUTOMOVIL,CAMIONETA,Particular,VOLVO,XC90,WAGON,1969.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,314.0,2.0
GASO ELEC,ACTIVO,2021,2021-05-31,AUTOMOVIL,AUTOMOVIL,Particular,BMW,330E,SEDAN,1998.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,184.0,2.0
GASO ELEC,ACTIVO,2019,2019-02-05,AUTOMOVIL,CAMIONETA,Particular,KIA,NIRO,WAGON,1580.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,139.0,2.0
GASO ELEC,ACTIVO,2023,2022-11-24,AUTOMOVIL,AUTOMOVIL,Particular,MAZDA,3,SEDAN,1998.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,153.0,2.0
GASO ELEC,ACTIVO,2021,2021-07-29,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE TITANIUM HEV,WAGON,2488.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,200.0,2.0
GASO ELEC,ACTIVO,2022,2022-08-31,AUTOMOVIL,CAMIONETA,Particular,VOLVO,XC60,WAGON,1969.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,264.0,2.0
GASO ELEC,ACTIVO,2021,2020-11-30,AUTOMOVIL,CAMIONETA,Particular,KIA,NIRO,WAGON,1580.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,139.0,2.0
GASO ELEC,ACTIVO,2021,2021-07-29,AUTOMOVIL,CAMPERO,Particular,SUBARU,XV 2.0I-S ES CVT,WAGON,1995.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,164.0,2.0
GASO ELEC,ACTIVO,2022,2021-11-09,AUTOMOVIL,CAMIONETA,Particular,VOLVO,XC60,WAGON,1969.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,264.0,2.0
GASO ELEC,ACTIVO,2023,2022-06-13,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,COROLLA CROSS,WAGON,1798.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,126.0,2.0
GASO ELEC,ACTIVO,2022,2022-03-08,AUTOMOVIL,CAMPERO,Particular,TOYOTA,RAV 4,WAGON,2487.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,176.0,2.0
GASO ELEC,ACTIVO,2022,2022-05-20,AUTOMOVIL,CAMPERO,Particular,SUBARU,FORESTER 2.0I-S ES CVT,WAGON,1995.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,164.0,2.0
GASO ELEC,ACTIVO,2023,2022-10-07,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,YARIS CROSS,WAGON,1490.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,114.0,2.0
GASO ELEC,ACTIVO,2022,2021-10-01,AUTOMOVIL,CAMIONETA,Particular,KIA,STONIC,WAGON,998.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,118.0,2.0
GASO ELEC,ACTIVO,2020,2019-10-31,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,126.0,2.0
GASO ELEC,ACTIVO,2020,2020-06-03,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,126.0,2.0
GASO ELEC,ACTIVO,2022,2022-10-29,AUTOMOVIL,CAMIONETA,Particular,VOLVO,XC40,WAGON,1969.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,264.0,2.0
GASO ELEC,ACTIVO,2022,2021-12-17,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-11-27,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,COROLLA CROSS,WAGON,1798.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,126.0,2.0
GASO ELEC,ACTIVO,2023,2022-08-04,AUTOMOVIL,CAMIONETA,Particular,MAZDA,CX-30,WAGON,1998.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,153.0,2.0
GASO ELEC,ACTIVO,2023,2022-04-22,AUTOMOVIL,CAMIONETA,Particular,MAZDA,CX-30,WAGON,1998.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,153.0,2.0
GASO ELEC,ACTIVO,2022,2022-02-14,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,88.0,2.0
GASO ELEC,ACTIVO,2022,2022-04-26,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2020,2020-09-24,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,126.0,2.0
GASO ELEC,ACTIVO,2022,2021-10-20,AUTOMOVIL,CAMIONETA,Particular,BMW,X3 XDRIVE30E,WAGON,1998.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,163.0,2.0
GASO ELEC,ACTIVO,2022,2021-07-01,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-13,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,DPTO ADTVO TTEyTTO VILLA DEL ROSARIO,VILLA DEL ROSARIO,Norte de Santander,126.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-03,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,126.0,2.0
GASO ELEC,ACTIVO,2022,2022-03-08,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-21,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,COROLLA CROSS,WAGON,1798.0,DPTO ADTVO TTOyTTE MCPAL CUCUTA,CUCUTA,Norte de Santander,126.0,2.0
GASO ELEC,ACTIVO,2021,2021-10-29,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE SE HEV,WAGON,2488.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,200.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-12,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,126.0,2.0
GASO ELEC,ACTIVO,2022,2022-03-04,AUTOMOVIL,CAMPERO,Particular,TOYOTA,RAV 4,WAGON,2487.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,176.0,2.0
GASO ELEC,ACTIVO,2021,2021-05-27,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE TITANIUM HEV,WAGON,2488.0,SECRETARIA DE  MOVILIDAD MUNICIPAL DE CHIA,CHIA,Cundinamarca,200.0,2.0
GASO ELEC,ACTIVO,2023,2022-07-02,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTEyTTO ENVIGADO,ENVIGADO,Antioquia,88.0,2.0
GASO ELEC,ACTIVO,2022,2022-02-24,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-05-31,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,COROLLA CROSS,WAGON,1798.0,SECRETARIA DE  MOVILIDAD MUNICIPAL DE CHIA,CHIA,Cundinamarca,126.0,2.0
GASO ELEC,ACTIVO,2020,2021-04-15,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE SE HEV,WAGON,2488.0,STRIA TTOyTTE MCPAL SABANETA,SABANETA,Antioquia,163.0,2.0
GASO ELEC,ACTIVO,2022,2021-06-25,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,COROLLA CROSS,WAGON,1798.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,126.0,2.0
GASO ELEC,ACTIVO,2021,2021-02-23,AUTOMOVIL,CAMIONETA,Particular,RAM,1500,DOBLE CABINA,3600.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,305.0,2.0
GASO ELEC,ACTIVO,2022,2022-07-29,AUTOMOVIL,CAMIONETA,Particular,MERCEDES BENZ,GLE 450 4MATIC,WAGON,2999.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,362.0,2.0
GASO ELEC,ACTIVO,2023,2022-10-20,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,SECRETARIA DE  MOVILIDAD MUNICIPAL DE CHIA,CHIA,Cundinamarca,88.0,2.0
GASO ELEC,ACTIVO,2022,2022-05-26,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,YARIS CROSS,WAGON,1490.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,114.0,2.0
GASO ELEC,ACTIVO,2021,2020-12-23,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,126.0,2.0
DIES ELEC,ACTIVO,2021,2020-10-27,AUTOMOVIL,CAMIONETA,Particular,KIA,SPORTAGE HÍBRIDA,WAGON,1598.0,STRIA TTOyTTE MCPAL VILLAVICENCIO,VILLAVICENCIO,Meta,134.0,2.0
GASO ELEC,ACTIVO,2021,2021-03-19,AUTOMOVIL,CAMIONETA,Particular,VOLVO,XC40,WAGON,1477.0,STRIA DTAL TTO BARRANQUILLA,BARRANQUILLA,Atlantico,180.0,2.0
GASO ELEC,ACTIVO,2021,2021-06-11,AUTOMOVIL,CAMIONETA,Particular,FORD,ESCAPE SE HEV,WAGON,2488.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,200.0,2.0
GASO ELEC,ACTIVO,2023,2022-04-13,AUTOMOVIL,AUTOMOVIL,Particular,TOYOTA,COROLLA,SEDAN,1798.0,STRIA DE TTOyTTE MEDELLIN,MEDELLIN,Antioquia,126.0,2.0
GASO ELEC,ACTIVO,2022,2021-11-26,AUTOMOVIL,AUTOMOVIL,Particular,SUZUKI,SWIFT,HATCH BACK,1242.0,STRIA TTOyTTE MCPAL FUNZA,FUNZA,Cundinamarca,88.0,2.0
GASO ELEC,ACTIVO,2022,2021-08-05,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,COROLLA CROSS,WAGON,1798.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,126.0,2.0
GASO ELEC,ACTIVO,2023,2022-09-29,AUTOMOVIL,CAMIONETA,Particular,MAZDA,CX-30,WAGON,1998.0,SDM - BOGOTA D.C.,BOGOTA,Bogota D.C.,153.0,2.0
GASO ELEC,ACTIVO,2023,2022-03-24,AUTOMOVIL,CAMIONETA,Particular,TOYOTA,COROLLA CROSS,WAGON,1798.0,INST DPTAL TTOyTTE  META/RESTREPO,RESTREPOA,Meta,126.0,2.0
